AKR3F1,AKR3F2,35.1239669421488
AKR3F1,AKR3G1,37.7431906614786
AKR3F1,AKR5B1,31.5175097276265
AKR3F1,AKR5C1,31.4741035856574
AKR3F1,AKR5C2,31.3253012048193
AKR3F1,AKR5C3,29.8387096774194
AKR3F1,AKR5D1,30
AKR3F1,AKR5E1,32
AKR3F1,AKR5F1,30.8
AKR3F1,AKR5G1,37.6
AKR3F1,AKR5G2,35.6
AKR3F1,AKR5G3,36
AKR3F1,AKR5G4,38
AKR3F1,AKR5H1,27.2
AKR3F1,AKR6D1,34.5724907063197
AKR3F1,AKR10A1,21.6730038022814
AKR3F1,AKR10A2,25.0950570342205
AKR3F1,AKR11A1,36.5313653136532
AKR3F1,AKR11B1,35.1851851851852
AKR3F1,AKR11B2,30.9963099630996
AKR3F1,AKR11B3,35.8208955223881
AKR3F1,AKR11B4,27.5092936802974
AKR3F1,AKR11C1,28.3524904214559
AKR3F1,AKR11D1,33.210332103321
AKR3F1,AKR11E1,32.4626865671642
AKR3F1,AKR12A1,34.0823970037453
AKR3F1,AKR12B1,32.089552238806
AKR3F1,AKR12C1,31.3432835820896
AKR3F1,AKR12D1,32.089552238806
AKR3F1,AKR13A1,33.2089552238806
AKR3F1,AKR13B1,32.1969696969697
AKR3F1,AKR13C1,28.3018867924528
AKR3F1,AKR13C2,30.9701492537313
AKR3F1,AKR13E1,31.1538461538462
AKR3F1,AKR14A1,34.4444444444444
AKR3F1,AKR14A2,34.2007434944238
AKR3F1,AKR15A1,23.3333333333333
AKR3F1,AKR16A1,24.2537313432836
AKR3F1,AKR16B1,26.4925373134328
AKR3F1,AKR17A1,30.3501945525292
AKR3F2,AKR3G1,42.1052631578947
AKR3F2,AKR5B1,33.7164750957854
AKR3F2,AKR5C1,40.9266409266409
AKR3F2,AKR5C2,37.7431906614786
AKR3F2,AKR5C3,38.4313725490196
AKR3F2,AKR5D1,32.4324324324324
AKR3F2,AKR5E1,35.7692307692308
AKR3F2,AKR5F1,34.2307692307692
AKR3F2,AKR5G1,37.7431906614786
AKR3F2,AKR5G2,37.3540856031128
AKR3F2,AKR5G3,40.0778210116732
AKR3F2,AKR5G4,39.6887159533074
AKR3F2,AKR5H1,36.2934362934363
AKR3F2,AKR6D1,25
AKR3F2,AKR10A1,20.2380952380952
AKR3F2,AKR10A2,20.1581027667984
AKR3F2,AKR11A1,30.7692307692308
AKR3F2,AKR11B1,27.027027027027
AKR3F2,AKR11B2,25.6916996047431
AKR3F2,AKR11B3,30.3501945525292
AKR3F2,AKR11B4,23.7354085603113
AKR3F2,AKR11C1,22.4899598393574
AKR3F2,AKR11D1,29.0322580645161
AKR3F2,AKR11E1,25.2918287937743
AKR3F2,AKR12A1,26.6409266409266
AKR3F2,AKR12B1,23.8461538461539
AKR3F2,AKR12C1,23.0769230769231
AKR3F2,AKR12D1,24.5136186770428
AKR3F2,AKR13A1,26.5384615384615
AKR3F2,AKR13B1,24.7933884297521
AKR3F2,AKR13C1,20.4633204633205
AKR3F2,AKR13C2,25.4826254826255
AKR3F2,AKR13E1,25.8196721311475
AKR3F2,AKR14A1,23.046875
AKR3F2,AKR14A2,25.7936507936508
AKR3F2,AKR15A1,16.4658634538153
AKR3F2,AKR16A1,24.4
AKR3F2,AKR16B1,22.8915662650602
AKR3F2,AKR17A1,24.2798353909465
AKR3G1,AKR5B1,38.2252559726962
AKR3G1,AKR5C1,39.6363636363636
AKR3G1,AKR5C2,36.3636363636364
AKR3G1,AKR5C3,37.1841155234657
AKR3G1,AKR5D1,35.0180505415162
AKR3G1,AKR5E1,37.0106761565836
AKR3G1,AKR5F1,36.6906474820144
AKR3G1,AKR5G1,42.5454545454545
AKR3G1,AKR5G2,39.426523297491
AKR3G1,AKR5G3,41.3669064748201
AKR3G1,AKR5G4,41.2408759124088
AKR3G1,AKR5H1,38.2978723404255
AKR3G1,AKR6D1,25.7462686567164
AKR3G1,AKR10A1,20.4301075268817
AKR3G1,AKR10A2,22.1428571428571
AKR3G1,AKR11A1,27.2388059701493
AKR3G1,AKR11B1,22.8373702422145
