AKR4A1,AKR4A2,83.6538461538462
AKR4A1,AKR4A3,86.984126984127
AKR4A1,AKR4A4,86.984126984127
AKR4A1,AKR4B1,49.0322580645161
AKR4A1,AKR4B2,54.5161290322581
AKR4A1,AKR4B3,52.9032258064516
AKR4A1,AKR4B4,50.3225806451613
AKR4A1,AKR4B5,51.8151815181518
AKR4A1,AKR4B6,50.328947368421
AKR4A1,AKR4B7,52.4752475247525
AKR4A1,AKR4B8,52.8052805280528
AKR4A1,AKR4B10,51.7799352750809
AKR4A1,AKR4C1,40.3333333333333
AKR4A1,AKR4C2,40.3333333333333
AKR4A1,AKR4C3,39.3333333333333
AKR4A1,AKR4C4,38.3333333333333
AKR4A1,AKR4C5,39.4736842105263
AKR4A1,AKR4C6,40.1315789473684
AKR4A1,AKR4C7,43
AKR4A1,AKR4C8,41.3333333333333
AKR4A1,AKR4C9,42.4342105263158
AKR4A1,AKR4C10,42.7631578947368
AKR4A1,AKR4C11,40.1315789473684
AKR4A1,AKR4C12,42.6174496644295
AKR4A1,AKR4C13,40.6666666666667
AKR4A1,AKR4C14,43.5215946843854
AKR4A1,AKR4C15,42.6666666666667
AKR4A1,AKR4C16,43
AKR4A1,AKR5C17,43.3333333333333
AKR4A2,AKR4A3,87.1794871794872
AKR4A2,AKR4A4,86.8589743589744
AKR4A2,AKR4B1,49.025974025974
AKR4A2,AKR4B2,52.9220779220779
AKR4A2,AKR4B3,52.2727272727273
AKR4A2,AKR4B4,50.974025974026
AKR4A2,AKR4B5,49.8338870431894
AKR4A2,AKR4B6,48.3443708609272
AKR4A2,AKR4B7,51.4950166112957
AKR4A2,AKR4B8,52.1594684385382
AKR4A2,AKR4B10,53.4201954397394
AKR4A2,AKR4C1,39.9328859060403
AKR4A2,AKR4C2,40.6040268456376
AKR4A2,AKR4C3,38.9261744966443
AKR4A2,AKR4C4,37.9194630872483
AKR4A2,AKR4C5,39.4039735099338
AKR4A2,AKR4C6,40.0662251655629
AKR4A2,AKR4C7,43.2885906040268
