AKR2A1,AKR2A2,64.0776699029126
AKR2A1,AKR2A3,67
AKR2A1,AKR4A1,37.1621621621622
AKR2A1,AKR4A2,38.4353741496599
AKR2A1,AKR4A3,38.8513513513513
AKR2A1,AKR4A4,38.8513513513513
AKR2A1,AKR4B1,37.123745819398
AKR2A1,AKR4B2,39.5973154362416
AKR2A1,AKR4B3,37.5838926174497
AKR2A1,AKR4B4,37.7104377104377
AKR2A1,AKR4B5,38.4879725085911
AKR2A1,AKR4B6,37.6712328767123
AKR2A1,AKR4B7,39.1752577319588
AKR2A1,AKR4B8,38.8316151202749
AKR2A1,AKR4B10,41.1960132890366
AKR2A1,AKR4C1,39.1752577319588
AKR2A1,AKR4C2,39.5189003436426
AKR2A1,AKR4C3,37.8006872852234
AKR2A1,AKR4C4,39.1752577319588
AKR2A1,AKR4C5,36.4864864864865
AKR2A1,AKR4C6,36.4864864864865
AKR2A1,AKR4C7,37.7551020408163
AKR2A1,AKR4C8,37.3287671232877
AKR2A1,AKR4C9,37.5
AKR2A1,AKR4C10,36.4864864864865
AKR2A1,AKR4C11,35.8108108108108
AKR2A1,AKR4C12,36.986301369863
AKR2A1,AKR4C13,37.4570446735395
AKR2A1,AKR4C14,37.2881355932204
AKR2A1,AKR4C15,38.0952380952381
AKR2A1,AKR4C16,38.0952380952381
AKR2A1,AKR5C17,38.4353741496599
AKR2A1,AKR6C1,23.9852398523985
AKR2A1,AKR6C2,25.0922509225092
AKR2A1,AKR13D1,25.5555555555555
AKR2A1,AKR13D2,27.5735294117647
AKR2A2,AKR2A3,70.2341137123746
AKR2A2,AKR4A1,37.9661016949153
AKR2A2,AKR4A2,39.9317406143345
AKR2A2,AKR4A3,39.3220338983051
AKR2A2,AKR4A4,39.3220338983051
AKR2A2,AKR4B1,37.5838926174497
AKR2A2,AKR4B2,39.3939393939394
AKR2A2,AKR4B3,37.3737373737374
AKR2A2,AKR4B4,36.8243243243243
AKR2A2,AKR4B5,36.426116838488
AKR2A2,AKR4B6,35.6164383561644
AKR2A2,AKR4B7,36.0824742268041
AKR2A2,AKR4B8,35.7388316151203
AKR2A2,AKR4B10,38.3333333333333
AKR2A2,AKR4C1,40.3448275862069
AKR2A2,AKR4C2,41.3793103448276
AKR2A2,AKR4C3,38.9655172413793
AKR2A2,AKR4C4,40.6896551724138
AKR2A2,AKR4C5,37.6271186440678
AKR2A2,AKR4C6,38.3050847457627
AKR2A2,AKR4C7,39.1156462585034
AKR2A2,AKR4C8,36.0824742268041
AKR2A2,AKR4C9,40
AKR2A2,AKR4C10,37.2881355932204
AKR2A2,AKR4C11,36.271186440678
AKR2A2,AKR4C12,38.013698630137
AKR2A2,AKR4C13,39.3103448275862
AKR2A2,AKR4C14,38.9830508474576
AKR2A2,AKR4C15,38.7755102040816
AKR2A2,AKR4C16,39.1156462585034
AKR2A2,AKR5C17,38.7755102040816
AKR2A2,AKR6C1,24.4444444444444
AKR2A2,AKR6C2,26.6666666666667
AKR2A2,AKR13D1,27.5092936802974
